"","X","list_ID","common_name","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"771",5166,"S36840529","White-throated Sparrow","Zonotrichia albicollis","2017-05-13","07:00 PM",1,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"772",5167,"S40885710","White-throated Sparrow","Zonotrichia albicollis","2017-12-03","12:29 PM",21,56,"US-MO",38.6066358,-90.2582139,56,12,2017
"773",5168,"S45352298","White-throated Sparrow","Zonotrichia albicollis","2018-05-06","08:05 AM",10,50,"US-MO",38.6066358,-90.2582139,58,5,2018
"774",5169,"S20258429","White-throated Sparrow","Zonotrichia albicollis","2014-10-17","12:00 PM",1,0,"US-MO",38.6369864,-90.2632856,1,10,2014
"775",5170,"S20264632","White-throated Sparrow","Zonotrichia albicollis","2014-10-18","09:30 AM",2,0,"US-MO",38.6369864,-90.2632856,6,10,2014
"776",5171,"S20309403","White-throated Sparrow","Zonotrichia albicollis","2014-10-22","09:00 AM",1,0,"US-MO",38.6369864,-90.2632856,2,10,2014
"777",5172,"S23229728","White-throated Sparrow","Zonotrichia albicollis","2015-04-30","09:00 AM",1,0,"US-MO",38.6369864,-90.2632856,2,4,2015
"778",5173,"S18038813","White-throated Sparrow","Zonotrichia albicollis","2014-04-20","07:30 AM",6,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"779",5174,"S65338838","White-throated Sparrow","Zonotrichia albicollis","2020-03-01","04:23 PM",1,38,"US-OK",36.152075,-95.9778614,49,3,2020
"780",5175,"S65902721","White-throated Sparrow","Zonotrichia albicollis","2020-03-17","11:41 AM",25,55,"US-OK",36.1043584,-95.9828367,86,3,2020
"781",5176,"S81668053","White-throated Sparrow","Zonotrichia albicollis","2021-02-15","03:30 PM",1,15,"US-OK",36.1441138,-95.9327686,79,2,2021
"782",5177,"S107970844","White-throated Sparrow","Zonotrichia albicollis","2022-04-24","05:14 PM",2,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"783",5178,"S66369682","White-throated Sparrow","Zonotrichia albicollis","2020-03-29","09:31 AM",2,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"784",5179,"S80948582","White-throated Sparrow","Zonotrichia albicollis","2021-02-12","11:00 AM",1,80,"US-OK",36.1441933,-95.933674,205,2,2021
"785",5180,"S64885073","White-throated Sparrow","Zonotrichia albicollis","2020-02-20","03:59 PM",3,93,"US-OK",36.116064,-95.98525,200,2,2020
"786",5181,"S68330982","White-throated Sparrow","Zonotrichia albicollis","2020-05-03","10:37 AM",1,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"787",5182,"S51186467","White-throated Sparrow","Zonotrichia albicollis","2019-01-01","03:57 PM",15,75,"US-OK",36.1189623,-95.9855793,79,1,2019
"788",5183,"S76720355","White-throated Sparrow","Zonotrichia albicollis","2020-11-26","12:40 PM",2,61,"US-OK",36.1043853,-95.9839742,112,11,2020
"789",5184,"S101303345","White-throated Sparrow","Zonotrichia albicollis","2022-01-23","01:31 PM",6,91,"US-OK",36.1043853,-95.9839742,113,1,2022
"790",5185,"S64885077","White-throated Sparrow","Zonotrichia albicollis","2020-02-22","02:52 PM",5,56,"US-OK",35.813121,-95.405804,658,2,2020
"791",5186,"S64885104","White-throated Sparrow","Zonotrichia albicollis","2020-02-22","09:33 AM",6,45,"US-OK",35.872406,-95.401213,153,2,2020
"792",5471,"S37097000","Red-winged Blackbird","Agelaius phoeniceus","2017-05-23","02:06 PM",14,50,"US-VT",44.097019,-73.3420451,44,5,2017
"793",5472,"S22598375","Red-winged Blackbird","Agelaius phoeniceus","2015-03-30","04:30 PM",1,30,"US-VT",43.7829965,-73.3154315,81,3,2015
"794",5473,"S22635608","Red-winged Blackbird","Agelaius phoeniceus","2015-04-01","04:30 PM",1,20,"US-VT",43.7829965,-73.3154315,16,4,2015
"795",5474,"S37075088","Red-winged Blackbird","Agelaius phoeniceus","2017-05-22","06:17 PM",12,9,"US-VT",43.7829965,-73.3154315,61,5,2017
"796",5475,"S37111692","Red-winged Blackbird","Agelaius phoeniceus","2017-05-24","09:29 AM",12,42,"US-VT",43.7829965,-73.3154315,62,5,2017
"797",5476,"S18503364","Red-winged Blackbird","Agelaius phoeniceus","2014-05-20","03:00 PM",4,180,"US-VT",43.8264,-73.3808,66,5,2014
"798",5477,"S46841669","Red-winged Blackbird","Agelaius phoeniceus","2018-06-26","07:45 AM",2,120,"US-VT",43.77954,-73.29591,61,6,2018
"799",5478,"S67802002","Red-winged Blackbird","Agelaius phoeniceus","2020-04-25","02:13 PM",1,97,"US-OK",36.7968283,-98.1921574,75,4,2020
"800",5479,"S67802026","Red-winged Blackbird","Agelaius phoeniceus","2020-04-25","11:48 AM",8,140,"US-OK",36.783717,-98.18573,64,4,2020
"801",5480,"S36840514","Red-winged Blackbird","Agelaius phoeniceus","2017-05-13","10:40 AM",75,275,"US-MO",38.8636,-92.4504,515,5,2017
"802",5481,"S36840519","Red-winged Blackbird","Agelaius phoeniceus","2017-05-13","03:40 PM",1,20,"US-MO",38.8861469,-92.25842,64,5,2017
"803",5482,"S111728537","Red-winged Blackbird","Agelaius phoeniceus","2022-05-30","08:08 AM",1,302,"US-OK",36.850766,-102.8821564,100,5,2022
"804",5483,"S99312257","Red-winged Blackbird","Agelaius phoeniceus","2021-12-23","09:27 AM",4,28,"US-FL",25.8678737,-81.1156654,123,12,2021
"805",5484,"S89277212","Red-winged Blackbird","Agelaius phoeniceus","2021-05-30","10:49 AM",12,26,"US-OK",35.6247298,-99.2497676,28,5,2021
"806",5485,"S18555256","Red-winged Blackbird","Agelaius phoeniceus","2014-05-25","08:40 AM",1,300,"US-MO",38.482151,-90.8242569,91,5,2014
"807",5486,"S44577908","Red-winged Blackbird","Agelaius phoeniceus","2018-04-14","03:50 PM",15,208,"US-MO",38.482151,-90.8242569,222,4,2018
"808",5487,"S22488897","Red-winged Blackbird","Agelaius phoeniceus","2015-03-22","10:00 AM",4,240,"US-MO",38.4470333,-90.6632361,68,3,2015
"809",5488,"S89739368","Red-winged Blackbird","Agelaius phoeniceus","2021-06-06","11:44 AM",1,166,"US-IL",38.7746894,-89.694683,30,6,2021
"810",5489,"S99824071","Red-winged Blackbird","Agelaius phoeniceus","2021-12-20","12:06 PM",1,82,"US-FL",25.396439,-80.566581,45,12,2021
"811",5490,"S55212997","Red-winged Blackbird","Agelaius phoeniceus","2019-04-21","07:46 AM",1,52,"US-OK",36.9177299,-96.6173317,88,4,2019
"812",5491,"S54632771","Red-winged Blackbird","Agelaius phoeniceus","2019-04-06","11:20 AM",1,122,"US-OK",36.2081998,-96.0600758,40,4,2019
"813",5492,"S56506454","Red-winged Blackbird","Agelaius phoeniceus","2019-05-19","03:59 PM",3,66,"US-OK",36.2081998,-96.0600758,47,5,2019
"814",5493,"S69480437","Red-winged Blackbird","Agelaius phoeniceus","2020-05-14","09:21 AM",2,219,"US-OK",36.2081998,-96.0600758,97,5,2020
"815",5494,"S108591574","Red-winged Blackbird","Agelaius phoeniceus","2022-05-01","09:45 AM",2,13,"US-OK",36.6805949,-96.5585333,39,5,2022
"816",5495,"S85336951","Red-winged Blackbird","Agelaius phoeniceus","2021-04-11","12:28 PM",3,100,"US-OK",35.9549428,-96.7256498,69,4,2021
"817",5496,"S54425143","Red-winged Blackbird","Agelaius phoeniceus","2019-03-31","01:38 PM",7,120,"US-OK",36.2179826,-95.7992634,71,3,2019
"818",5497,"S56366335","Red-winged Blackbird","Agelaius phoeniceus","2019-05-16","03:09 PM",4,80,"US-MO",38.70534,-90.74048,46,5,2019
"819",5498,"S36840471","Red-winged Blackbird","Agelaius phoeniceus","2017-05-13","07:00 AM",5,60,"US-MO",38.6360813,-90.7679701,79,5,2017
"820",5499,"S20964481","Red-winged Blackbird","Agelaius phoeniceus","2014-12-20","09:30 AM",45,150,"US-MO",38.8719313,-90.1843917,469,12,2014
"821",5500,"S56362036","Red-winged Blackbird","Agelaius phoeniceus","2019-05-16","01:34 PM",2,85,"US-MO",38.7055395,-90.7048416,36,5,2019
"822",5501,"S21025538","Red-winged Blackbird","Agelaius phoeniceus","2014-12-25","10:30 AM",1,120,"US-MO",38.690995,-90.2349186,138,12,2014
"823",5502,"S17223714","Red-winged Blackbird","Agelaius phoeniceus","2014-02-27","08:40 AM",10,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"824",5503,"S17294044","Red-winged Blackbird","Agelaius phoeniceus","2014-03-04","08:15 AM",16,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"825",5504,"S17324171","Red-winged Blackbird","Agelaius phoeniceus","2014-03-05","08:20 AM",22,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"826",5505,"S17334391","Red-winged Blackbird","Agelaius phoeniceus","2014-03-06","08:20 AM",22,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"827",5506,"S17345055","Red-winged Blackbird","Agelaius phoeniceus","2014-03-07","08:20 AM",15,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"828",5507,"S17410868","Red-winged Blackbird","Agelaius phoeniceus","2014-03-12","08:20 AM",20,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"829",5508,"S17760108","Red-winged Blackbird","Agelaius phoeniceus","2014-04-05","06:00 PM",9,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"830",5509,"S17841108","Red-winged Blackbird","Agelaius phoeniceus","2014-04-11","09:30 AM",8,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"831",5510,"S17891506","Red-winged Blackbird","Agelaius phoeniceus","2014-04-14","09:00 AM",5,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"832",5511,"S17931688","Red-winged Blackbird","Agelaius phoeniceus","2014-04-17","08:00 AM",20,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"833",5512,"S17944532","Red-winged Blackbird","Agelaius phoeniceus","2014-04-18","08:45 AM",6,10,"US-MO",38.6389068,-90.2853806,45,4,2014
"834",5513,"S18164541","Red-winged Blackbird","Agelaius phoeniceus","2014-05-01","08:30 AM",1,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"835",5514,"S18178852","Red-winged Blackbird","Agelaius phoeniceus","2014-05-02","08:15 AM",6,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"836",5515,"S20047706","Red-winged Blackbird","Agelaius phoeniceus","2014-10-06","08:45 AM",3,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"837",5516,"S20070906","Red-winged Blackbird","Agelaius phoeniceus","2014-10-08","07:45 AM",5,45,"US-MO",38.6389068,-90.2853806,120,10,2014
"838",5517,"S21350144","Red-winged Blackbird","Agelaius phoeniceus","2015-01-14","02:30 AM",1,60,"US-MO",38.6389068,-90.2853806,152,1,2015
"839",5518,"S21499852","Red-winged Blackbird","Agelaius phoeniceus","2015-01-22","10:30 AM",2,30,"US-MO",38.6389068,-90.2853806,85,1,2015
"840",5519,"S22257298","Red-winged Blackbird","Agelaius phoeniceus","2015-03-09","01:00 PM",1,20,"US-MO",38.6389068,-90.2853806,51,3,2015
"841",5520,"S23140557","Red-winged Blackbird","Agelaius phoeniceus","2015-04-29","07:00 PM",1,45,"US-MO",38.6389068,-90.2853806,24,4,2015
"842",5521,"S23465605","Red-winged Blackbird","Agelaius phoeniceus","2015-05-15","06:30 PM",5,30,"US-MO",38.6389068,-90.2853806,104,5,2015
"843",5522,"S29505290","Red-winged Blackbird","Agelaius phoeniceus","2016-05-08","01:30 PM",10,90,"US-MO",38.6383932,-90.267979,43,5,2016
"844",5523,"S32025863","Red-winged Blackbird","Agelaius phoeniceus","2016-10-13","01:15 PM",6,60,"US-MO",38.6389068,-90.2853806,32,10,2016
"845",5524,"S33616660","Red-winged Blackbird","Agelaius phoeniceus","2017-01-12","07:00 AM",12,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"846",5525,"S33809874","Red-winged Blackbird","Agelaius phoeniceus","2017-01-20","04:26 PM",1,59,"US-MO",38.6389068,-90.2853806,188,1,2017
"847",5526,"S35533959","Red-winged Blackbird","Agelaius phoeniceus","2017-03-30","07:05 AM",30,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"848",5527,"S35594469","Red-winged Blackbird","Agelaius phoeniceus","2017-03-31","05:47 PM",5,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"849",5528,"S35698031","Red-winged Blackbird","Agelaius phoeniceus","2017-04-04","07:00 AM",45,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"850",5529,"S35918417","Red-winged Blackbird","Agelaius phoeniceus","2017-04-13","06:59 AM",20,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"851",5530,"S36118134","Red-winged Blackbird","Agelaius phoeniceus","2017-04-20","07:00 AM",25,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"852",5531,"S36305628","Red-winged Blackbird","Agelaius phoeniceus","2017-04-27","06:56 AM",30,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"853",5532,"S36840525","Red-winged Blackbird","Agelaius phoeniceus","2017-05-13","06:00 PM",10,45,"US-MO",38.6389068,-90.2853806,114,5,2017
"854",5533,"S36956314","Red-winged Blackbird","Agelaius phoeniceus","2017-05-18","07:04 AM",10,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"855",5534,"S37297406","Red-winged Blackbird","Agelaius phoeniceus","2017-05-31","06:29 PM",4,61,"US-MO",38.6389068,-90.2853806,70,5,2017
"856",5535,"S37374545","Red-winged Blackbird","Agelaius phoeniceus","2017-06-04","07:53 AM",5,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"857",5536,"S38541052","Red-winged Blackbird","Agelaius phoeniceus","2017-08-08","07:05 AM",10,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"858",5537,"S44103398","Red-winged Blackbird","Agelaius phoeniceus","2018-03-30","07:12 PM",9,32,"US-MO",38.6389068,-90.2853806,104,3,2018
"859",5538,"S45158368","Red-winged Blackbird","Agelaius phoeniceus","2018-05-01","06:23 PM",4,86,"US-MO",38.6389068,-90.2853806,67,5,2018
"860",5539,"S45233334","Red-winged Blackbird","Agelaius phoeniceus","2018-05-03","01:54 PM",3,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"861",5540,"S49551085","Red-winged Blackbird","Agelaius phoeniceus","2018-10-25","01:30 PM",1,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"862",5541,"S89689436","Red-winged Blackbird","Agelaius phoeniceus","2021-06-05","05:55 PM",3,85,"US-MO",38.6383932,-90.267979,56,6,2021
"863",5542,"S89715685","Red-winged Blackbird","Agelaius phoeniceus","2021-06-06","08:01 AM",2,74,"US-MO",38.6389068,-90.2853806,57,6,2021
"864",5543,"S23065952","Red-winged Blackbird","Agelaius phoeniceus","2015-04-26","07:00 AM",1,180,"US-MO",38.636316,-90.296545,142,4,2015
"865",5544,"S17251602","Red-winged Blackbird","Agelaius phoeniceus","2014-03-01","12:30 PM",2,60,"US-MO",38.63304,-90.29158,58,3,2014
"866",5545,"S36599002","Red-winged Blackbird","Agelaius phoeniceus","2017-05-06","04:10 PM",1,42,"US-MO",38.6259678,-90.1853703,39,5,2017
"867",5546,"S22828782","Red-winged Blackbird","Agelaius phoeniceus","2015-04-12","11:00 AM",2,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"868",5547,"S23326412","Red-winged Blackbird","Agelaius phoeniceus","2015-05-09","07:00 AM",2,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"869",5548,"S18250965","Red-winged Blackbird","Agelaius phoeniceus","2014-05-04","08:45 AM",8,120,"US-MO",38.7472557,-90.1926899,143,5,2014
"870",5549,"S36184977","Red-winged Blackbird","Agelaius phoeniceus","2017-04-22","06:16 PM",4,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"871",5550,"S65338838","Red-winged Blackbird","Agelaius phoeniceus","2020-03-01","04:23 PM",1,38,"US-OK",36.152075,-95.9778614,49,3,2020
"872",5551,"S65566629","Red-winged Blackbird","Agelaius phoeniceus","2020-03-08","10:28 AM",1,24,"US-OK",36.152075,-95.9778614,35,3,2020
"873",5552,"S81668053","Red-winged Blackbird","Agelaius phoeniceus","2021-02-15","03:30 PM",4,15,"US-OK",36.1441138,-95.9327686,79,2,2021
"874",5553,"S66184821","Red-winged Blackbird","Agelaius phoeniceus","2020-03-24","06:09 PM",1,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"875",5554,"S68524485","Red-winged Blackbird","Agelaius phoeniceus","2020-05-06","07:38 PM",3,54,"US-OK",36.1431952,-95.9334761,27,5,2020
"876",5555,"S67357157","Red-winged Blackbird","Agelaius phoeniceus","2020-04-17","11:15 AM",2,19,"US-OK",36.1444029,-95.9092834,63,4,2020
"877",5556,"S66369682","Red-winged Blackbird","Agelaius phoeniceus","2020-03-29","09:31 AM",1,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"878",5557,"S64885073","Red-winged Blackbird","Agelaius phoeniceus","2020-02-20","03:59 PM",4,93,"US-OK",36.116064,-95.98525,200,2,2020
"879",5558,"S68330982","Red-winged Blackbird","Agelaius phoeniceus","2020-05-03","10:37 AM",20,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"880",5559,"S65697899","Red-winged Blackbird","Agelaius phoeniceus","2020-03-11","06:58 PM",100,47,"US-OK",36.1166302,-95.9907184,281,3,2020
"881",5560,"S56470322","Red-winged Blackbird","Agelaius phoeniceus","2019-05-18","07:16 PM",1,59,"US-OK",36.1301108,-95.9731293,47,5,2019
"882",5561,"S64885077","Red-winged Blackbird","Agelaius phoeniceus","2020-02-22","02:52 PM",2,56,"US-OK",35.813121,-95.405804,658,2,2020
"883",5562,"S64885104","Red-winged Blackbird","Agelaius phoeniceus","2020-02-22","09:33 AM",10,45,"US-OK",35.872406,-95.401213,153,2,2020
"884",5563,"S64885094","Red-winged Blackbird","Agelaius phoeniceus","2020-02-22","11:10 AM",20,8,"US-OK",35.9384235,-95.2776295,707,2,2020
"885",5564,"S64885085","Red-winged Blackbird","Agelaius phoeniceus","2020-02-22","11:32 AM",5,113,"US-OK",35.9322711,-95.2811987,331,2,2020
"886",5642,"S18486321","Common Grackle","Quiscalus quiscula","2014-05-17","08:30 AM",6,90,"US-VT",43.7615212,-73.3468035,58,5,2014
"887",5643,"S37075088","Common Grackle","Quiscalus quiscula","2017-05-22","06:17 PM",4,9,"US-VT",43.7829965,-73.3154315,61,5,2017
"888",5644,"S37111692","Common Grackle","Quiscalus quiscula","2017-05-24","09:29 AM",4,42,"US-VT",43.7829965,-73.3154315,62,5,2017
"889",5645,"S18503364","Common Grackle","Quiscalus quiscula","2014-05-20","03:00 PM",6,180,"US-VT",43.8264,-73.3808,66,5,2014
"890",5646,"S37110002","Common Grackle","Quiscalus quiscula","2017-05-24","07:40 AM",3,80,"US-VT",43.77954,-73.29591,50,5,2017
"891",5647,"S46841669","Common Grackle","Quiscalus quiscula","2018-06-26","07:45 AM",4,120,"US-VT",43.77954,-73.29591,61,6,2018
"892",5648,"S36840514","Common Grackle","Quiscalus quiscula","2017-05-13","10:40 AM",10,275,"US-MO",38.8636,-92.4504,515,5,2017
"893",5649,"S36840519","Common Grackle","Quiscalus quiscula","2017-05-13","03:40 PM",3,20,"US-MO",38.8861469,-92.25842,64,5,2017
"894",5650,"S111728537","Common Grackle","Quiscalus quiscula","2022-05-30","08:08 AM",4,302,"US-OK",36.850766,-102.8821564,100,5,2022
"895",5651,"S99312257","Common Grackle","Quiscalus quiscula","2021-12-23","09:27 AM",3,28,"US-FL",25.8678737,-81.1156654,123,12,2021
"896",5652,"S44577908","Common Grackle","Quiscalus quiscula","2018-04-14","03:50 PM",2,208,"US-MO",38.482151,-90.8242569,222,4,2018
"897",5653,"S99175554","Common Grackle","Quiscalus quiscula","2021-12-20","10:39 AM",16,43,"US-FL",25.5357141,-80.4509452,121,12,2021
"898",5654,"S107972297","Common Grackle","Quiscalus quiscula","2021-12-20","05:12 PM",15,100,"US-FL",25.1876968,-80.8741825,54,12,2021
"899",5655,"S99468922","Common Grackle","Quiscalus quiscula","2021-12-26","02:29 PM",40,44,"US-FL",27.1459228,-80.8641815,80,12,2021
"900",5656,"S55212997","Common Grackle","Quiscalus quiscula","2019-04-21","07:46 AM",3,52,"US-OK",36.9177299,-96.6173317,88,4,2019
"901",5657,"S56366335","Common Grackle","Quiscalus quiscula","2019-05-16","03:09 PM",1,80,"US-MO",38.70534,-90.74048,46,5,2019
"902",5658,"S36840484","Common Grackle","Quiscalus quiscula","2017-05-13","08:08 AM",3,25,"US-MO",38.7055395,-90.7048416,44,5,2017
"903",5659,"S43354053","Common Grackle","Quiscalus quiscula","2018-03-03","05:34 PM",2,42,"US-MO",38.6228053,-90.344224,72,3,2018
"904",5660,"S45195604","Common Grackle","Quiscalus quiscula","2018-05-02","07:16 PM",1,28,"US-MO",38.6219912,-90.275188,28,5,2018
"905",5661,"S18386525","Common Grackle","Quiscalus quiscula","2014-05-14","10:45 AM",1,15,"US-MO",38.637439,-90.2565372,20,5,2014
"906",5662,"S17855769","Common Grackle","Quiscalus quiscula","2014-04-12","08:45 AM",48,120,"US-MO",38.690995,-90.2349186,200,4,2014
"907",5663,"S17294044","Common Grackle","Quiscalus quiscula","2014-03-04","08:15 AM",1,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"908",5664,"S17334391","Common Grackle","Quiscalus quiscula","2014-03-06","08:20 AM",6,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"909",5665,"S17345055","Common Grackle","Quiscalus quiscula","2014-03-07","08:20 AM",6,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"910",5666,"S17410868","Common Grackle","Quiscalus quiscula","2014-03-12","08:20 AM",11,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"911",5667,"S17437862","Common Grackle","Quiscalus quiscula","2014-03-14","08:00 AM",35,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"912",5668,"S17543272","Common Grackle","Quiscalus quiscula","2014-03-20","09:20 AM",11,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"913",5669,"S17716042","Common Grackle","Quiscalus quiscula","2014-04-02","04:00 PM",35,40,"US-MO",38.6389068,-90.2853806,134,4,2014
"914",5670,"S17760108","Common Grackle","Quiscalus quiscula","2014-04-05","06:00 PM",26,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"915",5671,"S17798169","Common Grackle","Quiscalus quiscula","2014-04-07","06:00 PM",21,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"916",5672,"S17841108","Common Grackle","Quiscalus quiscula","2014-04-11","09:30 AM",15,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"917",5673,"S17891506","Common Grackle","Quiscalus quiscula","2014-04-14","09:00 AM",12,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"918",5674,"S17931688","Common Grackle","Quiscalus quiscula","2014-04-17","08:00 AM",25,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"919",5675,"S17944532","Common Grackle","Quiscalus quiscula","2014-04-18","08:45 AM",12,10,"US-MO",38.6389068,-90.2853806,45,4,2014
"920",5676,"S18038666","Common Grackle","Quiscalus quiscula","2014-04-22","06:30 PM",8,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"921",5677,"S18178852","Common Grackle","Quiscalus quiscula","2014-05-02","08:15 AM",15,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"922",5678,"S20016034","Common Grackle","Quiscalus quiscula","2014-10-03","08:45 AM",2,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"923",5679,"S22360906","Common Grackle","Quiscalus quiscula","2015-03-15","09:00 AM",15,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"924",5680,"S23465605","Common Grackle","Quiscalus quiscula","2015-05-15","06:30 PM",15,30,"US-MO",38.6389068,-90.2853806,104,5,2015
"925",5681,"S29505290","Common Grackle","Quiscalus quiscula","2016-05-08","01:30 PM",10,90,"US-MO",38.6383932,-90.267979,43,5,2016
"926",5682,"S35533959","Common Grackle","Quiscalus quiscula","2017-03-30","07:05 AM",15,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"927",5683,"S35654197","Common Grackle","Quiscalus quiscula","2017-04-02","06:46 PM",4,37,"US-MO",38.6389068,-90.2853806,36,4,2017
"928",5684,"S35698031","Common Grackle","Quiscalus quiscula","2017-04-04","07:00 AM",30,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"929",5685,"S35918417","Common Grackle","Quiscalus quiscula","2017-04-13","06:59 AM",10,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"930",5686,"S36118134","Common Grackle","Quiscalus quiscula","2017-04-20","07:00 AM",10,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"931",5687,"S36198905","Common Grackle","Quiscalus quiscula","2017-04-23","08:13 AM",3,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"932",5688,"S36305628","Common Grackle","Quiscalus quiscula","2017-04-27","06:56 AM",20,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"933",5689,"S36497526","Common Grackle","Quiscalus quiscula","2017-05-02","06:56 PM",6,58,"US-MO",38.6389068,-90.2853806,40,5,2017
"934",5690,"S36840525","Common Grackle","Quiscalus quiscula","2017-05-13","06:00 PM",4,45,"US-MO",38.6389068,-90.2853806,114,5,2017
"935",5691,"S36956314","Common Grackle","Quiscalus quiscula","2017-05-18","07:04 AM",6,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"936",5692,"S37297406","Common Grackle","Quiscalus quiscula","2017-05-31","06:29 PM",3,61,"US-MO",38.6389068,-90.2853806,70,5,2017
"937",5693,"S37374545","Common Grackle","Quiscalus quiscula","2017-06-04","07:53 AM",12,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"938",5694,"S39363513","Common Grackle","Quiscalus quiscula","2017-09-24","08:30 AM",2,101,"US-MO",38.6389068,-90.2853806,45,9,2017
"939",5695,"S40682155","Common Grackle","Quiscalus quiscula","2017-11-23","09:58 AM",1,134,"US-MO",38.6389068,-90.2853806,71,11,2017
"940",5696,"S44103398","Common Grackle","Quiscalus quiscula","2018-03-30","07:12 PM",12,32,"US-MO",38.6389068,-90.2853806,104,3,2018
"941",5697,"S49551085","Common Grackle","Quiscalus quiscula","2018-10-25","01:30 PM",1,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"942",5698,"S56350152","Common Grackle","Quiscalus quiscula","2019-05-16","09:24 AM",2,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"943",5699,"S89689436","Common Grackle","Quiscalus quiscula","2021-06-05","05:55 PM",1,85,"US-MO",38.6383932,-90.267979,56,6,2021
"944",5700,"S89715685","Common Grackle","Quiscalus quiscula","2021-06-06","08:01 AM",3,74,"US-MO",38.6389068,-90.2853806,57,6,2021
"945",5701,"S17750325","Common Grackle","Quiscalus quiscula","2014-04-05","07:45 AM",2,120,"US-MO",38.636316,-90.296545,126,4,2014
"946",5702,"S17836663","Common Grackle","Quiscalus quiscula","2014-04-10","08:30 AM",4,120,"US-MO",38.636316,-90.296545,87,4,2014
"947",5703,"S19755048","Common Grackle","Quiscalus quiscula","2014-09-06","05:00 PM",35,60,"US-MO",38.636316,-90.296545,84,9,2014
"948",5704,"S19761146","Common Grackle","Quiscalus quiscula","2014-09-07","08:30 AM",6,180,"US-MO",38.636316,-90.296545,105,9,2014
"949",5705,"S19893404","Common Grackle","Quiscalus quiscula","2014-09-21","07:45 AM",1,120,"US-MO",38.636316,-90.296545,149,9,2014
"950",5706,"S43574572","Common Grackle","Quiscalus quiscula","2018-03-11","06:08 PM",9,64,"US-MO",38.636316,-90.296545,107,3,2018
"951",5707,"S13421647","Common Grackle","Quiscalus quiscula","2013-03-16","02:00 PM",7,0,"US-MO",38.6129807,-90.2593803,106,3,2013
"952",5708,"S17451952","Common Grackle","Quiscalus quiscula","2014-03-15","03:45 PM",15,80,"US-MO",38.6129807,-90.2593803,112,3,2014
